ID	Name	Product
GUT_GENOME147598_01593	eptA	Phosphoethanolamine transferase EptA
GUT_GENOME147598_01594	ybhK	Putative gluconeogenesis factor
GUT_GENOME147598_01595	moaA	GTP 3'%2C8-cyclase
GUT_GENOME147598_01596	moaB	Molybdenum cofactor biosynthesis protein B
GUT_GENOME147598_01597	moaC	Cyclic pyranopterin monophosphate synthase
GUT_GENOME147598_01598	moaD	Molybdopterin synthase sulfur carrier subunit
GUT_GENOME147598_01599	moaE	Molybdopterin synthase catalytic subunit
GUT_GENOME147598_01600	ybhL	Inner membrane protein YbhL
GUT_GENOME147598_01601	ybhN	Inner membrane protein YbhN
GUT_GENOME147598_01602	clsB	Cardiolipin synthase B
GUT_GENOME147598_01603	NA	hypothetical protein
GUT_GENOME147598_01604	ybhQ	Inner membrane protein YbhQ
GUT_GENOME147598_01605	ybhR_1	putative multidrug ABC transporter permease YbhR
GUT_GENOME147598_01606	ybhS	putative multidrug ABC transporter permease YbhS
GUT_GENOME147598_01607	ybhF_1	putative multidrug ABC transporter ATP-binding protein YbhF
GUT_GENOME147598_01608	NA	hypothetical protein
GUT_GENOME147598_01609	cecR	HTH-type transcriptional dual regulator CecR
GUT_GENOME147598_01610	perR	HTH-type transcriptional regulator PerR
GUT_GENOME147598_01611	gudP_2	putative glucarate transporter
GUT_GENOME147598_01612	fabG_5	3-oxoacyl-[acyl-carrier-protein] reductase FabG
GUT_GENOME147598_01613	cbbT_2	Transketolase 2
GUT_GENOME147598_01614	dxs_3	1-deoxy-D-xylulose-5-phosphate synthase
GUT_GENOME147598_01615	rhlE	ATP-dependent RNA helicase RhlE
GUT_GENOME147598_01616	dinG_1	putative ATP-dependent helicase DinG
GUT_GENOME147598_01617	ybiB	putative protein YbiB
GUT_GENOME147598_01618	bhsA_1	Multiple stress resistance protein BhsA
GUT_GENOME147598_01619	ybiI_1	putative protein YbiI
GUT_GENOME147598_01620	mcbA	putative protein McbA
GUT_GENOME147598_01621	NA	hypothetical protein
GUT_GENOME147598_01622	rlmF	Ribosomal RNA large subunit methyltransferase F
GUT_GENOME147598_01623	ybiO	Moderate conductance mechanosensitive channel YbiO
GUT_GENOME147598_01624	glnQ_3	Glutamine transport ATP-binding protein GlnQ
GUT_GENOME147598_01625	glnP_3	Glutamine transport system permease protein GlnP
GUT_GENOME147598_01626	glnH_2	Glutamine-binding periplasmic protein
GUT_GENOME147598_01627	dps	DNA protection during starvation protein
GUT_GENOME147598_01628	rhtA	Threonine/homoserine exporter RhtA
GUT_GENOME147598_01629	ompX	Outer membrane protein X
GUT_GENOME147598_01630	opgE	Phosphoethanolamine transferase OpgE
GUT_GENOME147598_01631	mntS	Small protein MntS
GUT_GENOME147598_01632	mntR	Transcriptional regulator MntR
GUT_GENOME147598_01633	ybiR	Inner membrane protein YbiR
GUT_GENOME147598_01634	bglA_1	Aryl-phospho-beta-D-glucosidase BglA
GUT_GENOME147598_01635	gmuR	HTH-type transcriptional regulator GmuR
GUT_GENOME147598_01636	ybiS	putative L%2CD-transpeptidase YbiS
GUT_GENOME147598_01637	NA	hypothetical protein
GUT_GENOME147598_01638	ybiT	putative ABC transporter ATP-binding protein YbiT
GUT_GENOME147598_01639	NA	hypothetical protein
GUT_GENOME147598_01640	exuT_1	Hexuronate transporter
GUT_GENOME147598_01641	cytR_2	HTH-type transcriptional repressor CytR
GUT_GENOME147598_01642	ybiU	putative protein YbiU
GUT_GENOME147598_01643	ybiV	Sugar phosphatase YbiV
GUT_GENOME147598_01644	cutC_1	Choline trimethylamine-lyase
GUT_GENOME147598_01645	cutD	Choline trimethylamine-lyase activating enzyme
GUT_GENOME147598_01646	moeB	Molybdopterin-synthase adenylyltransferase
GUT_GENOME147598_01647	moeA	Molybdopterin molybdenumtransferase
GUT_GENOME147598_01648	iaaA	Isoaspartyl peptidase
GUT_GENOME147598_01649	gsiA_1	Glutathione import ATP-binding protein GsiA
GUT_GENOME147598_01650	gsiB	Glutathione-binding protein GsiB
GUT_GENOME147598_01651	gsiC_1	Glutathione transport system permease protein GsiC
GUT_GENOME147598_01652	gsiD_1	Glutathione transport system permease protein GsiD
GUT_GENOME147598_01653	NA	hypothetical protein
GUT_GENOME147598_01654	rimO	Ribosomal protein S12 methylthiotransferase RimO
GUT_GENOME147598_01655	rafB	Raffinose permease
GUT_GENOME147598_01656	NA	hypothetical protein
GUT_GENOME147598_01657	yliI	Aldose sugar dehydrogenase YliI
GUT_GENOME147598_01658	gstB_2	Glutathione S-transferase GstB
GUT_GENOME147598_01659	dacC	D-alanyl-D-alanine carboxypeptidase DacC
GUT_GENOME147598_01660	deoR	Deoxyribose operon repressor
GUT_GENOME147598_01661	ybjG	Putative undecaprenyl-diphosphatase YbjG
GUT_GENOME147598_01662	mdfA	Multidrug transporter MdfA
GUT_GENOME147598_01663	ybjI	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI
GUT_GENOME147598_01664	ybjJ	Inner membrane protein YbjJ
GUT_GENOME147598_01665	rcdA	HTH-type transcriptional regulator RcdA
GUT_GENOME147598_01666	xerD_2	Tyrosine recombinase XerD
GUT_GENOME147598_01667	NA	hypothetical protein
GUT_GENOME147598_01668	NA	hypothetical protein
GUT_GENOME147598_01669	NA	hypothetical protein
GUT_GENOME147598_01670	NA	hypothetical protein
GUT_GENOME147598_01671	NA	hypothetical protein
GUT_GENOME147598_01672	NA	hypothetical protein
GUT_GENOME147598_01673	NA	hypothetical protein
GUT_GENOME147598_01674	ybiI_2	putative protein YbiI
GUT_GENOME147598_01675	dam_1	DNA adenine methylase
GUT_GENOME147598_01676	NA	hypothetical protein
GUT_GENOME147598_01677	NA	hypothetical protein
GUT_GENOME147598_01678	NA	hypothetical protein
GUT_GENOME147598_01679	NA	hypothetical protein
GUT_GENOME147598_01680	NA	hypothetical protein
GUT_GENOME147598_01681	NA	hypothetical protein
GUT_GENOME147598_01682	NA	hypothetical protein
GUT_GENOME147598_01683	NA	hypothetical protein
GUT_GENOME147598_01684	NA	hypothetical protein
GUT_GENOME147598_01685	NA	hypothetical protein
GUT_GENOME147598_01686	NA	hypothetical protein
GUT_GENOME147598_01687	NA	hypothetical protein
GUT_GENOME147598_01688	NA	hypothetical protein
GUT_GENOME147598_01689	NA	hypothetical protein
GUT_GENOME147598_01690	NA	hypothetical protein
GUT_GENOME147598_01691	NA	hypothetical protein
GUT_GENOME147598_01692	NA	hypothetical protein
GUT_GENOME147598_01693	NA	hypothetical protein
GUT_GENOME147598_01694	NA	hypothetical protein
GUT_GENOME147598_01695	NA	hypothetical protein
GUT_GENOME147598_01696	NA	hypothetical protein
GUT_GENOME147598_01697	NA	hypothetical protein
GUT_GENOME147598_01698	NA	hypothetical protein
GUT_GENOME147598_01699	NA	hypothetical protein
GUT_GENOME147598_01700	NA	hypothetical protein
GUT_GENOME147598_01701	NA	hypothetical protein
GUT_GENOME147598_01702	NA	hypothetical protein
GUT_GENOME147598_01703	gpFI	Putative prophage major tail sheath protein
GUT_GENOME147598_01704	NA	hypothetical protein
GUT_GENOME147598_01705	NA	hypothetical protein
GUT_GENOME147598_01706	NA	hypothetical protein
GUT_GENOME147598_01707	NA	hypothetical protein
GUT_GENOME147598_01708	NA	hypothetical protein
GUT_GENOME147598_01709	NA	hypothetical protein
GUT_GENOME147598_01710	aspT_1	Aspartate/alanine antiporter
GUT_GENOME147598_01711	ybjM	Inner membrane protein YbjM
GUT_GENOME147598_01712	grxA	Glutaredoxin 1
GUT_GENOME147598_01713	NA	hypothetical protein
GUT_GENOME147598_01714	NA	hypothetical protein
GUT_GENOME147598_01715	nfsA	Oxygen-insensitive NADPH nitroreductase
GUT_GENOME147598_01716	rimK	Ribosomal protein S6--L-glutamate ligase
GUT_GENOME147598_01717	ybjN	putative protein YbjN
GUT_GENOME147598_01718	potF	Putrescine-binding periplasmic protein
GUT_GENOME147598_01719	potA_1	Spermidine/putrescine import ATP-binding protein PotA
GUT_GENOME147598_01720	potH	Putrescine transport system permease protein PotH
GUT_GENOME147598_01721	ydcV_1	Inner membrane ABC transporter permease protein YdcV
GUT_GENOME147598_01722	ybjO	Inner membrane protein YbjO
GUT_GENOME147598_01723	rlmC	23S rRNA (uracil(747)-C(5))-methyltransferase RlmC
GUT_GENOME147598_01724	walR	Transcriptional regulatory protein WalR
GUT_GENOME147598_01725	sasA_1	Adaptive-response sensory-kinase SasA
GUT_GENOME147598_01726	artJ_2	ABC transporter arginine-binding protein 1
GUT_GENOME147598_01727	artM_1	Arginine ABC transporter permease protein ArtM
GUT_GENOME147598_01728	artQ_1	Arginine ABC transporter permease protein ArtQ
GUT_GENOME147598_01729	artI	Putative ABC transporter arginine-binding protein 2
GUT_GENOME147598_01730	artP	Arginine transport ATP-binding protein ArtP
GUT_GENOME147598_01731	ybjP	putative lipoprotein YbjP
GUT_GENOME147598_01732	NA	hypothetical protein
GUT_GENOME147598_01733	NA	hypothetical protein
GUT_GENOME147598_01734	amiD	N-acetylmuramoyl-L-alanine amidase AmiD
GUT_GENOME147598_01735	auaH	Aurachin B dehydrogenase
GUT_GENOME147598_01736	NA	hypothetical protein
GUT_GENOME147598_01737	ltaE	Low specificity L-threonine aldolase
GUT_GENOME147598_01738	poxB	Pyruvate dehydrogenase [ubiquinone]
GUT_GENOME147598_01739	NA	hypothetical protein
GUT_GENOME147598_01740	hcr	NADH oxidoreductase HCR
GUT_GENOME147598_01741	hcp	Hydroxylamine reductase
GUT_GENOME147598_01742	lysO	Lysine exporter LysO
GUT_GENOME147598_01743	aqpZ	Aquaporin Z
GUT_GENOME147598_01744	NA	hypothetical protein
GUT_GENOME147598_01745	macA	Macrolide export protein MacA
GUT_GENOME147598_01746	macB	Macrolide export ATP-binding/permease protein MacB
GUT_GENOME147598_01747	cspD	Cold shock-like protein CspD
GUT_GENOME147598_01748	clpS	ATP-dependent Clp protease adapter protein ClpS
GUT_GENOME147598_01749	clpA	ATP-dependent Clp protease ATP-binding subunit ClpA
GUT_GENOME147598_01750	infA	Translation initiation factor IF-1
GUT_GENOME147598_01751	aat	Leucyl/phenylalanyl-tRNA--protein transferase
GUT_GENOME147598_01752	msbA_1	Lipid A export ATP-binding/permease protein MsbA
GUT_GENOME147598_01753	cydD	ATP-binding/permease protein CydD
GUT_GENOME147598_01754	trxB	Thioredoxin reductase
GUT_GENOME147598_01755	lrp_1	Leucine-responsive regulatory protein
GUT_GENOME147598_01756	NA	hypothetical protein
GUT_GENOME147598_01757	lolA	Outer-membrane lipoprotein carrier protein
GUT_GENOME147598_01758	rarA	Replication-associated recombination protein A
GUT_GENOME147598_01759	serS	Serine--tRNA ligase
GUT_GENOME147598_01760	dmsA_2	Dimethyl sulfoxide reductase DmsA
GUT_GENOME147598_01761	dmsB_1	Anaerobic dimethyl sulfoxide reductase chain B
GUT_GENOME147598_01762	dmsC_1	Anaerobic dimethyl sulfoxide reductase chain C
GUT_GENOME147598_01763	ycaD_1	putative MFS-type transporter YcaD
GUT_GENOME147598_01764	pflA	Pyruvate formate-lyase 1-activating enzyme
GUT_GENOME147598_01765	pflB	Formate acetyltransferase 1
GUT_GENOME147598_01766	focA	putative formate transporter 1
GUT_GENOME147598_01767	ycaO	Ribosomal protein S12 methylthiotransferase accessory factor YcaO
GUT_GENOME147598_01768	NA	hypothetical protein
GUT_GENOME147598_01769	serC	Phosphoserine aminotransferase
GUT_GENOME147598_01770	aroA	3-phosphoshikimate 1-carboxyvinyltransferase
GUT_GENOME147598_01771	cmk	Cytidylate kinase
GUT_GENOME147598_01772	rpsA	30S ribosomal protein S1
GUT_GENOME147598_01773	ihfB	Integration host factor subunit beta
GUT_GENOME147598_01774	NA	hypothetical protein
GUT_GENOME147598_01775	msbA_2	Lipid A export ATP-binding/permease protein MsbA
GUT_GENOME147598_01776	lpxK	Tetraacyldisaccharide 4'-kinase
GUT_GENOME147598_01777	NA	hypothetical protein
GUT_GENOME147598_01778	NA	hypothetical protein
GUT_GENOME147598_01779	kdsB	3-deoxy-manno-octulosonate cytidylyltransferase
GUT_GENOME147598_01780	NA	hypothetical protein
GUT_GENOME147598_01781	NA	hypothetical protein
GUT_GENOME147598_01782	cmoM	tRNA 5-carboxymethoxyuridine methyltransferase
GUT_GENOME147598_01783	mukF	Chromosome partition protein MukF
GUT_GENOME147598_01784	mukE	Chromosome partition protein MukE
GUT_GENOME147598_01785	mukB	Chromosome partition protein MukB
GUT_GENOME147598_01786	NA	hypothetical protein
GUT_GENOME147598_01787	NA	hypothetical protein
GUT_GENOME147598_01788	NA	hypothetical protein
GUT_GENOME147598_01789	gloC	Hydroxyacylglutathione hydrolase GloC
GUT_GENOME147598_01790	aspC	Aspartate aminotransferase
GUT_GENOME147598_01791	yedS	Outer membrane protein YedS
GUT_GENOME147598_01792	asnS	Asparagine--tRNA ligase
GUT_GENOME147598_01793	lrp_2	Leucine-responsive regulatory protein
GUT_GENOME147598_01794	dpaL	Diaminopropionate ammonia-lyase
GUT_GENOME147598_01795	sdaC_1	Serine transporter
GUT_GENOME147598_01796	amaB_1	N-carbamoyl-L-amino acid hydrolase
GUT_GENOME147598_01797	hipO_2	Hippurate hydrolase
GUT_GENOME147598_01798	pncB	Nicotinate phosphoribosyltransferase
GUT_GENOME147598_01799	pepN	Aminopeptidase N
GUT_GENOME147598_01800	ssuB_1	Aliphatic sulfonates import ATP-binding protein SsuB
GUT_GENOME147598_01801	ssuC_2	Putative aliphatic sulfonates transport permease protein SsuC
GUT_GENOME147598_01802	ssuD	Alkanesulfonate monooxygenase
GUT_GENOME147598_01803	ssuA_1	Putative aliphatic sulfonates-binding protein
GUT_GENOME147598_01804	ssuE	FMN reductase (NADPH)
GUT_GENOME147598_01805	pyrD	Dihydroorotate dehydrogenase (quinone)
GUT_GENOME147598_01806	zapC	Cell division protein ZapC
GUT_GENOME147598_01807	ycbX	putative protein YcbX
GUT_GENOME147598_01808	rlmL	Ribosomal RNA large subunit methyltransferase K/L
GUT_GENOME147598_01809	uup	ABC transporter ATP-binding protein uup
GUT_GENOME147598_01810	pqiA	Paraquat-inducible protein A
GUT_GENOME147598_01811	pqiB	Paraquat-inducible protein B
GUT_GENOME147598_01812	NA	hypothetical protein
GUT_GENOME147598_01813	fabA	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase
GUT_GENOME147598_01814	lon_2	Lon protease
GUT_GENOME147598_01815	matP	Macrodomain Ter protein
GUT_GENOME147598_01816	ompA	Outer membrane protein A
GUT_GENOME147598_01817	sulA	Cell division inhibitor SulA
GUT_GENOME147598_01818	sxy	Protein Sxy
GUT_GENOME147598_01819	yccS	Inner membrane protein YccS
GUT_GENOME147598_01820	yccF	Inner membrane protein YccF
GUT_GENOME147598_01821	helD	DNA helicase IV
GUT_GENOME147598_01822	mgsA	Methylglyoxal synthase
GUT_GENOME147598_01823	yccU	putative protein YccU
GUT_GENOME147598_01824	hspQ	Heat shock protein HspQ
GUT_GENOME147598_01825	rlmI	Ribosomal RNA large subunit methyltransferase I
GUT_GENOME147598_01826	NA	hypothetical protein
GUT_GENOME147598_01827	appY	HTH-type transcriptional regulator AppY
GUT_GENOME147598_01828	yccX	Acylphosphatase
GUT_GENOME147598_01829	tusE	Sulfurtransferase TusE
GUT_GENOME147598_01830	yccA	Modulator of FtsH protease YccA
GUT_GENOME147598_01831	NA	IS5 family transposase ISKpn26
GUT_GENOME147598_01832	oppA_1	Periplasmic oligopeptide-binding protein
GUT_GENOME147598_01833	NA	tRNA-Ser(tga)
GUT_GENOME147598_01834	NA	hypothetical protein
GUT_GENOME147598_01835	NA	hypothetical protein
GUT_GENOME147598_01836	NA	hypothetical protein
GUT_GENOME147598_01837	NA	hypothetical protein
GUT_GENOME147598_01838	NA	hypothetical protein
GUT_GENOME147598_01839	NA	hypothetical protein
GUT_GENOME147598_01840	NA	hypothetical protein
GUT_GENOME147598_01841	NA	hypothetical protein
GUT_GENOME147598_01842	NA	hypothetical protein
GUT_GENOME147598_01843	NA	hypothetical protein
GUT_GENOME147598_01844	dnaB_3	Replicative DNA helicase
GUT_GENOME147598_01845	NA	hypothetical protein
GUT_GENOME147598_01846	NA	hypothetical protein
GUT_GENOME147598_01847	NA	hypothetical protein
GUT_GENOME147598_01848	NA	hypothetical protein
GUT_GENOME147598_01849	NA	hypothetical protein
GUT_GENOME147598_01850	NA	hypothetical protein
GUT_GENOME147598_01851	NA	hypothetical protein
GUT_GENOME147598_01852	NA	hypothetical protein
GUT_GENOME147598_01853	NA	hypothetical protein
GUT_GENOME147598_01854	NA	hypothetical protein
GUT_GENOME147598_01855	NA	hypothetical protein
GUT_GENOME147598_01856	NA	hypothetical protein
GUT_GENOME147598_01857	NA	hypothetical protein
GUT_GENOME147598_01858	NA	hypothetical protein
GUT_GENOME147598_01859	NA	hypothetical protein
GUT_GENOME147598_01860	NA	hypothetical protein
GUT_GENOME147598_01861	NA	hypothetical protein
GUT_GENOME147598_01862	NA	hypothetical protein
GUT_GENOME147598_01863	NA	hypothetical protein
GUT_GENOME147598_01864	NA	hypothetical protein
GUT_GENOME147598_01865	NA	hypothetical protein
GUT_GENOME147598_01866	NA	hypothetical protein
GUT_GENOME147598_01867	NA	hypothetical protein
GUT_GENOME147598_01868	NA	hypothetical protein
GUT_GENOME147598_01869	NA	hypothetical protein
GUT_GENOME147598_01870	NA	hypothetical protein
GUT_GENOME147598_01871	NA	hypothetical protein
GUT_GENOME147598_01872	NA	hypothetical protein
GUT_GENOME147598_01873	NA	hypothetical protein
GUT_GENOME147598_01874	NA	hypothetical protein
GUT_GENOME147598_01875	NA	hypothetical protein
GUT_GENOME147598_01876	NA	hypothetical protein
GUT_GENOME147598_01877	NA	hypothetical protein
GUT_GENOME147598_01878	rrrD_2	Lysozyme RrrD
GUT_GENOME147598_01879	NA	hypothetical protein
GUT_GENOME147598_01880	NA	hypothetical protein
GUT_GENOME147598_01881	NA	hypothetical protein
GUT_GENOME147598_01882	NA	hypothetical protein
GUT_GENOME147598_01883	NA	hypothetical protein
GUT_GENOME147598_01884	hin_1	DNA-invertase hin
GUT_GENOME147598_01885	NA	hypothetical protein
GUT_GENOME147598_01886	pdeG	putative cyclic di-GMP phosphodiesterase PdeG
GUT_GENOME147598_01887	NA	hypothetical protein
GUT_GENOME147598_01888	NA	hypothetical protein
GUT_GENOME147598_01889	yeaX_1	Carnitine monooxygenase reductase subunit
GUT_GENOME147598_01890	gabD_2	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
GUT_GENOME147598_01891	yeaW	Carnitine monooxygenase oxygenase subunit
GUT_GENOME147598_01892	caiT	L-carnitine/gamma-butyrobetaine antiporter
GUT_GENOME147598_01893	dmlA	D-malate dehydrogenase [decarboxylating]
GUT_GENOME147598_01894	dmlR_3	HTH-type transcriptional regulator DmlR
GUT_GENOME147598_01895	puuB_2	Gamma-glutamylputrescine oxidoreductase
GUT_GENOME147598_01896	puuC	NADP/NAD-dependent aldehyde dehydrogenase PuuC
GUT_GENOME147598_01897	puuR	HTH-type transcriptional regulator PuuR
GUT_GENOME147598_01898	puuD	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD
GUT_GENOME147598_01899	puuA	Gamma-glutamylputrescine synthetase PuuA
GUT_GENOME147598_01900	puuP	Putrescine importer PuuP
GUT_GENOME147598_01901	NA	hypothetical protein
GUT_GENOME147598_01902	NA	hypothetical protein
GUT_GENOME147598_01903	NA	hypothetical protein
GUT_GENOME147598_01904	NA	hypothetical protein
GUT_GENOME147598_01905	agp_2	Glucose-1-phosphatase
GUT_GENOME147598_01906	yccJ	putative protein YccJ
GUT_GENOME147598_01907	NA	NAD(P)H dehydrogenase (quinone)
GUT_GENOME147598_01908	NA	hypothetical protein
GUT_GENOME147598_01909	rutG	Putative pyrimidine permease RutG
GUT_GENOME147598_01910	rutF	FMN reductase (NADH) RutF
GUT_GENOME147598_01911	rutE	putative malonic semialdehyde reductase RutE
GUT_GENOME147598_01912	rutD	Putative aminoacrylate hydrolase RutD
GUT_GENOME147598_01913	rutC_1	Putative aminoacrylate peracid reductase RutC
GUT_GENOME147598_01914	rutB_2	Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
GUT_GENOME147598_01915	rutA	Pyrimidine monooxygenase RutA
GUT_GENOME147598_01916	rutR	HTH-type transcriptional regulator RutR
GUT_GENOME147598_01917	NA	hypothetical protein
GUT_GENOME147598_01918	putA	Bifunctional protein PutA
GUT_GENOME147598_01919	putP	Sodium/proline symporter
GUT_GENOME147598_01920	NA	hypothetical protein
GUT_GENOME147598_01921	nupC_1	Nucleoside permease NupC
GUT_GENOME147598_01922	efeU	Ferrous iron permease EfeU
GUT_GENOME147598_01923	efeO	Iron uptake system component EfeO
GUT_GENOME147598_01924	efeB	Deferrochelatase/peroxidase EfeB
GUT_GENOME147598_01925	phoH	Protein PhoH
GUT_GENOME147598_01926	dsbA_2	Thiol:disulfide interchange protein DsbA
GUT_GENOME147598_01927	NA	tRNA-Ser(gga)
GUT_GENOME147598_01928	ycaC	putative hydrolase YcaC
GUT_GENOME147598_01929	NA	hypothetical protein
GUT_GENOME147598_01930	dmlR_4	HTH-type transcriptional regulator DmlR
GUT_GENOME147598_01931	NA	tRNA-Ser(gga)
GUT_GENOME147598_01932	ghrA_1	Glyoxylate/hydroxypyruvate reductase A
GUT_GENOME147598_01933	ycdX	putative phosphatase YcdX
GUT_GENOME147598_01934	ycdY	Chaperone protein YcdY
GUT_GENOME147598_01935	ycdZ	Inner membrane protein YcdZ
GUT_GENOME147598_01936	ymdB	O-acetyl-ADP-ribose deacetylase
GUT_GENOME147598_01937	betI_2	HTH-type transcriptional regulator BetI
GUT_GENOME147598_01938	mdoC	Glucans biosynthesis protein C
GUT_GENOME147598_01939	mdoG	Glucans biosynthesis protein G
GUT_GENOME147598_01940	mdoH	Glucans biosynthesis glucosyltransferase H
