	ID	Name	Product
1689	GUT_GENOME144544_01689	napH	Ferredoxin-type protein NapH
1690	GUT_GENOME144544_01690	napG	Ferredoxin-type protein NapG
1691	GUT_GENOME144544_01691	napA	Periplasmic nitrate reductase
1692	GUT_GENOME144544_01692	napD	Chaperone NapD
1693	GUT_GENOME144544_01693	napF	Ferredoxin-type protein NapF
1694	GUT_GENOME144544_01694	NA	hypothetical protein
1695	GUT_GENOME144544_01695	eco	Ecotin
1696	GUT_GENOME144544_01696	mqo	Malate:quinone oxidoreductase
1697	GUT_GENOME144544_01697	yojI	ABC transporter ATP-binding/permease protein YojI
1698	GUT_GENOME144544_01698	alkB	Alpha-ketoglutarate-dependent dioxygenase AlkB
1699	GUT_GENOME144544_01699	ada	Bifunctional transcriptional activator/DNA repair enzyme Ada
1700	GUT_GENOME144544_01700	apbE	FAD:protein FMN transferase
1701	GUT_GENOME144544_01701	ompC	Outer membrane protein C
1702	GUT_GENOME144544_01702	rcsD	Phosphotransferase RcsD
1703	GUT_GENOME144544_01703	rcsB	Transcriptional regulatory protein RcsB
1704	GUT_GENOME144544_01704	rcsC	Sensor histidine kinase RcsC
1705	GUT_GENOME144544_01705	atoS	Signal transduction histidine-protein kinase AtoS
1706	GUT_GENOME144544_01706	atoC	Regulatory protein AtoC
1707	GUT_GENOME144544_01707	atoD	Acetate CoA-transferase subunit alpha
1708	GUT_GENOME144544_01708	atoA	Acetate CoA-transferase subunit beta
1709	GUT_GENOME144544_01709	atoE	Putative short-chain fatty acid transporter
1710	GUT_GENOME144544_01710	atoB	Acetyl-CoA acetyltransferase
1711	GUT_GENOME144544_01711	NA	hypothetical protein
1712	GUT_GENOME144544_01712	NA	hypothetical protein
1713	GUT_GENOME144544_01713	NA	hypothetical protein
1714	GUT_GENOME144544_01714	NA	hypothetical protein
1715	GUT_GENOME144544_01715	NA	hypothetical protein
1716	GUT_GENOME144544_01716	gyrA	DNA gyrase subunit A
1717	GUT_GENOME144544_01717	rspA_2	D-galactonate dehydratase family member RspA
1718	GUT_GENOME144544_01718	ttuB_1	Putative tartrate transporter
1719	GUT_GENOME144544_01719	rspR_2	HTH-type transcriptional repressor RspR
1720	GUT_GENOME144544_01720	ubiG	Ubiquinone biosynthesis O-methyltransferase
1721	GUT_GENOME144544_01721	yfaL	putative autotransporter YfaL
1722	GUT_GENOME144544_01722	nrdA	Ribonucleoside-diphosphate reductase 1 subunit alpha
1723	GUT_GENOME144544_01723	nrdB	Ribonucleoside-diphosphate reductase 1 subunit beta
1724	GUT_GENOME144544_01724	NA	hypothetical protein
1725	GUT_GENOME144544_01725	inaA	Protein InaA
1726	GUT_GENOME144544_01726	mdtG_2	Multidrug resistance protein MdtG
1727	GUT_GENOME144544_01727	cysB_2	HTH-type transcriptional regulator CysB
1728	GUT_GENOME144544_01728	glpQ	Glycerophosphodiester phosphodiesterase%2C periplasmic
1729	GUT_GENOME144544_01729	glpT	Glycerol-3-phosphate transporter
1730	GUT_GENOME144544_01730	glpA	Anaerobic glycerol-3-phosphate dehydrogenase subunit A
1731	GUT_GENOME144544_01731	glpB	Anaerobic glycerol-3-phosphate dehydrogenase subunit B
1732	GUT_GENOME144544_01732	glpC	Anaerobic glycerol-3-phosphate dehydrogenase subunit C
1733	GUT_GENOME144544_01733	NA	ISNCY family transposase ISSen7
1734	GUT_GENOME144544_01734	rhmA	2-keto-3-deoxy-L-rhamnonate aldolase
1735	GUT_GENOME144544_01735	rhmT	Inner membrane transport protein RhmT
1736	GUT_GENOME144544_01736	rhmD	L-rhamnonate dehydratase
1737	GUT_GENOME144544_01737	rhmR	putative HTH-type transcriptional regulator RhmR
1738	GUT_GENOME144544_01738	NA	hypothetical protein
1739	GUT_GENOME144544_01739	NA	hypothetical protein
1740	GUT_GENOME144544_01740	nudI	Nucleoside triphosphatase NudI
1741	GUT_GENOME144544_01741	ais	Lipopolysaccharide core heptose(II)-phosphate phosphatase
1742	GUT_GENOME144544_01742	arnB	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
1743	GUT_GENOME144544_01743	arnC_1	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
1744	GUT_GENOME144544_01744	arnA	Bifunctional polymyxin resistance protein ArnA
1745	GUT_GENOME144544_01745	arnD	putative 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD
1746	GUT_GENOME144544_01746	arnT	Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
1747	GUT_GENOME144544_01747	arnE	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
1748	GUT_GENOME144544_01748	arnF	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF
1749	GUT_GENOME144544_01749	pmrD	Signal transduction protein PmrD
1750	GUT_GENOME144544_01750	menE_1	2-succinylbenzoate--CoA ligase
1751	GUT_GENOME144544_01751	menC	o-succinylbenzoate synthase
1752	GUT_GENOME144544_01752	menB	1%2C4-dihydroxy-2-naphthoyl-CoA synthase
1753	GUT_GENOME144544_01753	menH	2-succinyl-6-hydroxy-2%2C4-cyclohexadiene-1-carboxylate synthase
1754	GUT_GENOME144544_01754	menD	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
1755	GUT_GENOME144544_01755	menF	Isochorismate synthase MenF
1756	GUT_GENOME144544_01756	elaB	Protein ElaB
1757	GUT_GENOME144544_01757	NA	hypothetical protein
1758	GUT_GENOME144544_01758	rbn	Ribonuclease BN
1759	GUT_GENOME144544_01759	elaD	Protease ElaD
1760	GUT_GENOME144544_01760	NA	hypothetical protein
1761	GUT_GENOME144544_01761	yfbM	Protein YfbM
1762	GUT_GENOME144544_01762	nuoN	NADH-quinone oxidoreductase subunit N
1763	GUT_GENOME144544_01763	nuoM	NADH-quinone oxidoreductase subunit M
1764	GUT_GENOME144544_01764	nuoL	NADH-quinone oxidoreductase subunit L
1765	GUT_GENOME144544_01765	nuoK	NADH-quinone oxidoreductase subunit K
1766	GUT_GENOME144544_01766	nuoJ	NADH-quinone oxidoreductase subunit J
1767	GUT_GENOME144544_01767	nuoI	NADH-quinone oxidoreductase subunit I
1768	GUT_GENOME144544_01768	nuoH	NADH-quinone oxidoreductase subunit H
1769	GUT_GENOME144544_01769	nuoG	NADH-quinone oxidoreductase subunit G
1770	GUT_GENOME144544_01770	nuoF	NADH-quinone oxidoreductase subunit F
1771	GUT_GENOME144544_01771	nuoE	NADH-quinone oxidoreductase subunit E
1772	GUT_GENOME144544_01772	nuoC	NADH-quinone oxidoreductase subunit C/D
1773	GUT_GENOME144544_01773	nuoB	NADH-quinone oxidoreductase subunit B
1774	GUT_GENOME144544_01774	ndhC	NAD(P)H-quinone oxidoreductase subunit 3
1775	GUT_GENOME144544_01775	NA	hypothetical protein
1776	GUT_GENOME144544_01776	hdfR_1	HTH-type transcriptional regulator HdfR
1777	GUT_GENOME144544_01777	alaA	Glutamate-pyruvate aminotransferase AlaA
1778	GUT_GENOME144544_01778	yfbR	5'-deoxynucleotidase YfbR
1779	GUT_GENOME144544_01779	NA	hypothetical protein
1780	GUT_GENOME144544_01780	hxpA	Hexitol phosphatase A
1781	GUT_GENOME144544_01781	NA	hypothetical protein
1782	GUT_GENOME144544_01782	NA	hypothetical protein
1783	GUT_GENOME144544_01783	ackA	Acetate kinase
1784	GUT_GENOME144544_01784	pta	Phosphate acetyltransferase
1785	GUT_GENOME144544_01785	NA	hypothetical protein
1786	GUT_GENOME144544_01786	yfcD	putative Nudix hydrolase YfcD
1787	GUT_GENOME144544_01787	yfcE	Phosphodiesterase YfcE
1788	GUT_GENOME144544_01788	yfcF	Glutathione S-transferase YfcF
1789	GUT_GENOME144544_01789	yfcG	Disulfide-bond oxidoreductase YfcG
1790	GUT_GENOME144544_01790	folX	Dihydroneopterin triphosphate 2'-epimerase
1791	GUT_GENOME144544_01791	NA	Epimerase family protein
1792	GUT_GENOME144544_01792	mleN_1	Malate-2H(+)/Na(+)-lactate antiporter
1793	GUT_GENOME144544_01793	mgl	L-methionine gamma-lyase
1794	GUT_GENOME144544_01794	NA	ISNCY family transposase ISRor2
1795	GUT_GENOME144544_01795	hisP	Histidine transport ATP-binding protein HisP
1796	GUT_GENOME144544_01796	hisM	Histidine transport system permease protein HisM
1797	GUT_GENOME144544_01797	hisQ	Histidine transport system permease protein HisQ
1798	GUT_GENOME144544_01798	hisJ	Histidine-binding periplasmic protein
1799	GUT_GENOME144544_01799	argT	Lysine/arginine/ornithine-binding periplasmic protein
1800	GUT_GENOME144544_01800	ubiX	Flavin prenyltransferase UbiX
1801	GUT_GENOME144544_01801	purF	Amidophosphoribosyltransferase
1802	GUT_GENOME144544_01802	cvpA	Colicin V production protein
1803	GUT_GENOME144544_01803	dedD	Cell division protein DedD
1804	GUT_GENOME144544_01804	folC	Dihydrofolate synthase/folylpolyglutamate synthase
1805	GUT_GENOME144544_01805	accD	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
1806	GUT_GENOME144544_01806	dedA	Protein DedA
1807	GUT_GENOME144544_01807	truA	tRNA pseudouridine synthase A
1808	GUT_GENOME144544_01808	usg	USG-1 protein
1809	GUT_GENOME144544_01809	pdxB	Erythronate-4-phosphate dehydrogenase
1810	GUT_GENOME144544_01810	xerD_2	Tyrosine recombinase XerD
1811	GUT_GENOME144544_01811	NA	hypothetical protein
1812	GUT_GENOME144544_01812	NA	hypothetical protein
1813	GUT_GENOME144544_01813	NA	hypothetical protein
1814	GUT_GENOME144544_01814	NA	hypothetical protein
1815	GUT_GENOME144544_01815	NA	hypothetical protein
1816	GUT_GENOME144544_01816	NA	hypothetical protein
1817	GUT_GENOME144544_01817	NA	hypothetical protein
1818	GUT_GENOME144544_01818	NA	hypothetical protein
1819	GUT_GENOME144544_01819	NA	hypothetical protein
1820	GUT_GENOME144544_01820	NA	hypothetical protein
1821	GUT_GENOME144544_01821	NA	hypothetical protein
1822	GUT_GENOME144544_01822	NA	hypothetical protein
1823	GUT_GENOME144544_01823	NA	hypothetical protein
1824	GUT_GENOME144544_01824	NA	hypothetical protein
1825	GUT_GENOME144544_01825	NA	hypothetical protein
1826	GUT_GENOME144544_01826	parM	Plasmid segregation protein ParM
1827	GUT_GENOME144544_01827	NA	hypothetical protein
1828	GUT_GENOME144544_01828	NA	hypothetical protein
1829	GUT_GENOME144544_01829	NA	hypothetical protein
1830	GUT_GENOME144544_01830	NA	hypothetical protein
1831	GUT_GENOME144544_01831	NA	hypothetical protein
1832	GUT_GENOME144544_01832	NA	hypothetical protein
1833	GUT_GENOME144544_01833	NA	hypothetical protein
1834	GUT_GENOME144544_01834	NA	hypothetical protein
1835	GUT_GENOME144544_01835	NA	hypothetical protein
1836	GUT_GENOME144544_01836	NA	hypothetical protein
1837	GUT_GENOME144544_01837	NA	hypothetical protein
1838	GUT_GENOME144544_01838	NA	hypothetical protein
1839	GUT_GENOME144544_01839	NA	hypothetical protein
1840	GUT_GENOME144544_01840	NA	hypothetical protein
1841	GUT_GENOME144544_01841	NA	hypothetical protein
1842	GUT_GENOME144544_01842	NA	hypothetical protein
1843	GUT_GENOME144544_01843	NA	hypothetical protein
1844	GUT_GENOME144544_01844	NA	hypothetical protein
1845	GUT_GENOME144544_01845	NA	hypothetical protein
1846	GUT_GENOME144544_01846	tfaE_3	Prophage tail fiber assembly protein TfaE
1847	GUT_GENOME144544_01847	hin_3	DNA-invertase hin
1848	GUT_GENOME144544_01848	NA	hypothetical protein
1849	GUT_GENOME144544_01849	NA	hypothetical protein
1850	GUT_GENOME144544_01850	NA	hypothetical protein
1851	GUT_GENOME144544_01851	NA	hypothetical protein
1852	GUT_GENOME144544_01852	gpFI_2	Putative prophage major tail sheath protein
1853	GUT_GENOME144544_01853	NA	hypothetical protein
1854	GUT_GENOME144544_01854	NA	hypothetical protein
1855	GUT_GENOME144544_01855	NA	hypothetical protein
1856	GUT_GENOME144544_01856	dpnA	Modification methylase DpnIIB
1857	GUT_GENOME144544_01857	flk	Flagellar regulator flk
1858	GUT_GENOME144544_01858	yfcJ	putative MFS-type transporter YfcJ
1859	GUT_GENOME144544_01859	fabB	3-oxoacyl-[acyl-carrier-protein] synthase 1
1860	GUT_GENOME144544_01860	mnmC	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
1861	GUT_GENOME144544_01861	NA	hypothetical protein
1862	GUT_GENOME144544_01862	epmC	Elongation factor P hydroxylase
1863	GUT_GENOME144544_01863	yfcA	putative membrane transporter protein YfcA
1864	GUT_GENOME144544_01864	mepA	Penicillin-insensitive murein endopeptidase
1865	GUT_GENOME144544_01865	aroC	Chorismate synthase
1866	GUT_GENOME144544_01866	prmB	50S ribosomal protein L3 glutamine methyltransferase
1867	GUT_GENOME144544_01867	mutS2	Endonuclease MutS2
1868	GUT_GENOME144544_01868	recF_1	DNA replication and repair protein RecF
1869	GUT_GENOME144544_01869	NA	hypothetical protein
1870	GUT_GENOME144544_01870	yfcO	putative protein YfcO
1871	GUT_GENOME144544_01871	yfcP	putative fimbrial-like protein YfcP
1872	GUT_GENOME144544_01872	yfcQ	putative fimbrial-like protein YfcQ
1873	GUT_GENOME144544_01873	yfcR	putative fimbrial-like protein YfcR
1874	GUT_GENOME144544_01874	yfcS	putative fimbrial chaperone YfcS
1875	GUT_GENOME144544_01875	papC	Outer membrane usher protein PapC
1876	GUT_GENOME144544_01876	yfcV	putative fimbrial-like protein YfcV
1877	GUT_GENOME144544_01877	sixA	Phosphohistidine phosphatase SixA
1878	GUT_GENOME144544_01878	fadJ	Fatty acid oxidation complex subunit alpha
1879	GUT_GENOME144544_01879	fadI	3-ketoacyl-CoA thiolase FadI
1880	GUT_GENOME144544_01880	NA	hypothetical protein
1881	GUT_GENOME144544_01881	fadL	Long-chain fatty acid transport protein
1882	GUT_GENOME144544_01882	NA	hypothetical protein
1883	GUT_GENOME144544_01883	mlaA	putative phospholipid-binding lipoprotein MlaA
1884	GUT_GENOME144544_01884	yfdC	Inner membrane protein YfdC
1885	GUT_GENOME144544_01885	NA	tRNA-Arg(cct)
1886	GUT_GENOME144544_01886	dsdC	HTH-type transcriptional regulator DsdC
1887	GUT_GENOME144544_01887	dsdX	D-serine transporter DsdX
1888	GUT_GENOME144544_01888	dsdA	D-serine dehydratase
1889	GUT_GENOME144544_01889	emrY	putative multidrug resistance protein EmrY
1890	GUT_GENOME144544_01890	emrK	putative multidrug resistance protein EmrK
1891	GUT_GENOME144544_01891	evgA	DNA-binding transcriptional activator EvgA
1892	GUT_GENOME144544_01892	evgS	Sensor protein EvgS
1893	GUT_GENOME144544_01893	yfdE	Acetyl-CoA:oxalate CoA-transferase
1894	GUT_GENOME144544_01894	NA	hypothetical protein
1895	GUT_GENOME144544_01895	oxc	Oxalyl-CoA decarboxylase
1896	GUT_GENOME144544_01896	frc	Formyl-CoA:oxalate CoA-transferase
1897	GUT_GENOME144544_01897	yfdX	Protein YfdX
1898	GUT_GENOME144544_01898	NA	hypothetical protein
1899	GUT_GENOME144544_01899	NA	hypothetical protein
1900	GUT_GENOME144544_01900	lpxP	Lipid A biosynthesis palmitoleoyltransferase
1901	GUT_GENOME144544_01901	alaC	Glutamate-pyruvate aminotransferase AlaC
1902	GUT_GENOME144544_01902	ypdA	Sensor histidine kinase YpdA
1903	GUT_GENOME144544_01903	ypdB	Transcriptional regulatory protein YpdB
1904	GUT_GENOME144544_01904	rhaR_2	HTH-type transcriptional activator RhaR
1905	GUT_GENOME144544_01905	fryA_1	Multiphosphoryl transfer protein 1
1906	GUT_GENOME144544_01906	ypdE	Aminopeptidase YpdE
1907	GUT_GENOME144544_01907	ypdF	Aminopeptidase YpdF
1908	GUT_GENOME144544_01908	fryC	Fructose-like permease IIC component 1
1909	GUT_GENOME144544_01909	fryB_1	PTS system fructose-like EIIB component 1
1910	GUT_GENOME144544_01910	glk	Glucokinase
1911	GUT_GENOME144544_01911	yfeO	Putative ion-transport protein YfeO
1912	GUT_GENOME144544_01912	NA	hypothetical protein
1913	GUT_GENOME144544_01913	mntH	Divalent metal cation transporter MntH
1914	GUT_GENOME144544_01914	NA	hypothetical protein
1915	GUT_GENOME144544_01915	nupC	Nucleoside permease NupC
1916	GUT_GENOME144544_01916	pdeA	putative cyclic di-GMP phosphodiesterase PdeA
1917	GUT_GENOME144544_01917	NA	tRNA-Ala(ggc)
1918	GUT_GENOME144544_01918	NA	tRNA-Ala(ggc)
1919	GUT_GENOME144544_01919	NA	hypothetical protein
1920	GUT_GENOME144544_01920	NA	hypothetical protein
1921	GUT_GENOME144544_01921	gltX	Glutamate--tRNA ligase
1922	GUT_GENOME144544_01922	NA	tRNA-Val(tac)
1923	GUT_GENOME144544_01923	NA	tRNA-Val(tac)
1924	GUT_GENOME144544_01924	NA	tRNA-Val(tac)
1925	GUT_GENOME144544_01925	NA	tRNA-Lys(ttt)
1926	GUT_GENOME144544_01926	hcaR_2	Hca operon transcriptional activator HcaR
1927	GUT_GENOME144544_01927	xapB	Xanthosine permease
1928	GUT_GENOME144544_01928	xapA	Purine nucleoside phosphorylase 2
1929	GUT_GENOME144544_01929	NA	hypothetical protein
1930	GUT_GENOME144544_01930	cynR_1	HTH-type transcriptional regulator CynR
1931	GUT_GENOME144544_01931	NA	hypothetical protein
1932	GUT_GENOME144544_01932	NA	hypothetical protein
1933	GUT_GENOME144544_01933	ligA	DNA ligase
1934	GUT_GENOME144544_01934	zipA	Cell division protein ZipA
1935	GUT_GENOME144544_01935	cysZ	Sulfate transporter CysZ
1936	GUT_GENOME144544_01936	cysK	Cysteine synthase A
1937	GUT_GENOME144544_01937	ptsH_1	Phosphocarrier protein HPr
1938	GUT_GENOME144544_01938	ptsI	Phosphoenolpyruvate-protein phosphotransferase
1939	GUT_GENOME144544_01939	crr	PTS system glucose-specific EIIA component
1940	GUT_GENOME144544_01940	pdxK	Pyridoxine/pyridoxal/pyridoxamine kinase
1941	GUT_GENOME144544_01941	NA	hypothetical protein
1942	GUT_GENOME144544_01942	cysM	Cysteine synthase B
1943	GUT_GENOME144544_01943	cysA	Sulfate/thiosulfate import ATP-binding protein CysA
1944	GUT_GENOME144544_01944	cysW	Sulfate transport system permease protein CysW
1945	GUT_GENOME144544_01945	cysT	Sulfate transport system permease protein CysT
1946	GUT_GENOME144544_01946	cysP	Thiosulfate-binding protein
1947	GUT_GENOME144544_01947	ucpA	Oxidoreductase UcpA
1948	GUT_GENOME144544_01948	murR_1	HTH-type transcriptional regulator MurR
1949	GUT_GENOME144544_01949	murQ	N-acetylmuramic acid 6-phosphate etherase
1950	GUT_GENOME144544_01950	murP	PTS system N-acetylmuramic acid-specific EIIBC component
1951	GUT_GENOME144544_01951	NA	hypothetical protein
1952	GUT_GENOME144544_01952	yfeX	putative deferrochelatase/peroxidase YfeX
1953	GUT_GENOME144544_01953	yfeY	putative protein YfeY
1954	GUT_GENOME144544_01954	yfeZ	Inner membrane protein YfeZ
1955	GUT_GENOME144544_01955	ypeA	Acetyltransferase YpeA
1956	GUT_GENOME144544_01956	amiA	N-acetylmuramoyl-L-alanine amidase AmiA
1957	GUT_GENOME144544_01957	hemF	Oxygen-dependent coproporphyrinogen-III oxidase
1958	GUT_GENOME144544_01958	NA	hypothetical protein
1959	GUT_GENOME144544_01959	eutK	Ethanolamine utilization protein EutK
1960	GUT_GENOME144544_01960	eutL	Ethanolamine utilization protein EutL
1961	GUT_GENOME144544_01961	eutC	Ethanolamine ammonia-lyase light chain
1962	GUT_GENOME144544_01962	eutB	Ethanolamine ammonia-lyase heavy chain
1963	GUT_GENOME144544_01963	NA	hypothetical protein
1964	GUT_GENOME144544_01964	NA	hypothetical protein
1965	GUT_GENOME144544_01965	mdh_1	NAD-dependent methanol dehydrogenase
1966	GUT_GENOME144544_01966	ftsA_1	Cell division protein FtsA
1967	GUT_GENOME144544_01967	proA_1	Gamma-glutamyl phosphate reductase
1968	GUT_GENOME144544_01968	eutN	Ethanolamine utilization protein EutN
1969	GUT_GENOME144544_01969	eutM	Ethanolamine utilization protein EutM
1970	GUT_GENOME144544_01970	eutD	Ethanolamine utilization protein EutD
1971	GUT_GENOME144544_01971	NA	hypothetical protein
1972	GUT_GENOME144544_01972	eutQ	Ethanolamine utilization protein EutQ
1973	GUT_GENOME144544_01973	pduV_2	Propanediol utilization protein PduV
1974	GUT_GENOME144544_01974	eutS	Ethanolamine utilization protein EutS
1975	GUT_GENOME144544_01975	gtf1_2	Glycosyltransferase Gtf1
1976	GUT_GENOME144544_01976	NA	hypothetical protein
1977	GUT_GENOME144544_01977	maeB	NADP-dependent malic enzyme
1978	GUT_GENOME144544_01978	tal	Transaldolase
1979	GUT_GENOME144544_01979	tktB	Transketolase 2
1980	GUT_GENOME144544_01980	NA	hypothetical protein
1981	GUT_GENOME144544_01981	nudK	GDP-mannose pyrophosphatase NudK
1982	GUT_GENOME144544_01982	NA	Ferredoxin--NADP reductase
1983	GUT_GENOME144544_01983	narQ	Nitrate/nitrite sensor protein NarQ
1984	GUT_GENOME144544_01984	acrB_1	Multidrug efflux pump subunit AcrB
1985	GUT_GENOME144544_01985	yffB	Protein YffB
1986	GUT_GENOME144544_01986	dapE	Succinyl-diaminopimelate desuccinylase
1987	GUT_GENOME144544_01987	NA	hypothetical protein
1988	GUT_GENOME144544_01988	NA	hypothetical protein
1989	GUT_GENOME144544_01989	tmcA	tRNA(Met) cytidine acetyltransferase TmcA
1990	GUT_GENOME144544_01990	NA	putative protein
1991	GUT_GENOME144544_01991	purC	Phosphoribosylaminoimidazole-succinocarboxamide synthase
1992	GUT_GENOME144544_01992	NA	hypothetical protein
1993	GUT_GENOME144544_01993	bamC	Outer membrane protein assembly factor BamC
1994	GUT_GENOME144544_01994	dapA_1	4-hydroxy-tetrahydrodipicolinate synthase
1995	GUT_GENOME144544_01995	gcvR	Glycine cleavage system transcriptional repressor
1996	GUT_GENOME144544_01996	bcp	Peroxiredoxin Bcp
1997	GUT_GENOME144544_01997	hyfA_1	Hydrogenase-4 component A
1998	GUT_GENOME144544_01998	hyfB	Hydrogenase-4 component B
1999	GUT_GENOME144544_01999	hyfC	Hydrogenase-4 component C
